season,match_id,date,match_stage,batting_team,innings,over,ball,batter,non_striker,bowler,runs_batter,runs_extras,runs_total,is_wicket,wicket_kind,batting_position,phase,extras_type
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,5,3,Vijaykumar Yo Mahesh,Xavier Thalaivan Sargunam,Raju Aushik Srinivas,0,0,0,0,,2,powerplay,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,5,4,Vijaykumar Yo Mahesh,Xavier Thalaivan Sargunam,Raju Aushik Srinivas,1,0,1,0,,2,powerplay,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,5,5,Xavier Thalaivan Sargunam,Vijaykumar Yo Mahesh,Raju Aushik Srinivas,4,0,4,0,,3,powerplay,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,5,6,Xavier Thalaivan Sargunam,Vijaykumar Yo Mahesh,Raju Aushik Srinivas,0,0,0,0,,3,powerplay,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,6,1,Vijaykumar Yo Mahesh,Xavier Thalaivan Sargunam,M Ganesh Moorthi,2,0,2,0,,2,powerplay,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,6,2,Vijaykumar Yo Mahesh,Xavier Thalaivan Sargunam,M Ganesh Moorthi,0,2,2,0,,2,powerplay,wide
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,6,3,Xavier Thalaivan Sargunam,Vijaykumar Yo Mahesh,M Ganesh Moorthi,1,0,1,0,,3,powerplay,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,6,4,Vijaykumar Yo Mahesh,Xavier Thalaivan Sargunam,M Ganesh Moorthi,1,0,1,0,,2,powerplay,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,6,5,Xavier Thalaivan Sargunam,Vijaykumar Yo Mahesh,M Ganesh Moorthi,6,0,6,0,,3,powerplay,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,6,6,Xavier Thalaivan Sargunam,Vijaykumar Yo Mahesh,M Ganesh Moorthi,1,0,1,0,,3,powerplay,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,6,7,Vijaykumar Yo Mahesh,Xavier Thalaivan Sargunam,M Ganesh Moorthi,1,0,1,0,,2,powerplay,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,7,1,Vijaykumar Yo Mahesh,Xavier Thalaivan Sargunam,Raju Aushik Srinivas,1,0,1,0,,2,middle,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,7,2,Xavier Thalaivan Sargunam,Vijaykumar Yo Mahesh,Raju Aushik Srinivas,1,0,1,0,,3,middle,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,7,3,Vijaykumar Yo Mahesh,Xavier Thalaivan Sargunam,Raju Aushik Srinivas,0,0,0,0,,2,middle,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,7,4,Vijaykumar Yo Mahesh,Xavier Thalaivan Sargunam,Raju Aushik Srinivas,0,0,0,1,bowled,2,middle,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,7,5,Sathiamoorty Vasanth Saravanan,Xavier Thalaivan Sargunam,Raju Aushik Srinivas,1,0,1,0,,4,middle,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,7,6,Xavier Thalaivan Sargunam,Sathiamoorty Vasanth Saravanan,Raju Aushik Srinivas,4,0,4,0,,3,middle,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,8,1,Sathiamoorty Vasanth Saravanan,Xavier Thalaivan Sargunam,Lakshmipathy Balaji,0,0,0,0,,4,middle,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,8,2,Sathiamoorty Vasanth Saravanan,Xavier Thalaivan Sargunam,Lakshmipathy Balaji,0,0,0,0,,4,middle,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,8,3,Sathiamoorty Vasanth Saravanan,Xavier Thalaivan Sargunam,Lakshmipathy Balaji,1,0,1,0,,4,middle,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,8,4,Xavier Thalaivan Sargunam,Sathiamoorty Vasanth Saravanan,Lakshmipathy Balaji,0,0,0,0,,3,middle,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,8,5,Xavier Thalaivan Sargunam,Sathiamoorty Vasanth Saravanan,Lakshmipathy Balaji,2,0,2,0,,3,middle,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,8,6,Xavier Thalaivan Sargunam,Sathiamoorty Vasanth Saravanan,Lakshmipathy Balaji,1,0,1,0,,3,middle,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,10,1,Sathiamoorty Vasanth Saravanan,UNKNOWN,Lakshmipathy Balaji,0,2,2,2,,4,middle,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,10,2,Sathiamoorty Vasanth Saravanan,UNKNOWN,Lakshmipathy Balaji,0,0,0,0,,4,middle,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,10,3,Sathiamoorty Vasanth Saravanan,UNKNOWN,Lakshmipathy Balaji,1,0,1,0,,4,middle,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,10,4,Rajagopal Sathish,Sathiamoorty Vasanth Saravanan,Lakshmipathy Balaji,0,0,0,1,caught,5,middle,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,10,5,Baskaran Rahul,Sathiamoorty Vasanth Saravanan,Lakshmipathy Balaji,0,0,0,1,bowled,6,middle,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,10,6,Wenseslaus Antony Dhas,Sathiamoorty Vasanth Saravanan,Lakshmipathy Balaji,0,0,0,0,,7,middle,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,11,3,Wenseslaus Antony Dhas,Sathiamoorty Vasanth Saravanan,Akash Sumra,0,1,1,0,,7,middle,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,12,1,Sathiamoorty Vasanth Saravanan,Wenseslaus Antony Dhas,Antony Chandrasekaran Aswin Crist,1,0,1,0,,4,middle,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,12,2,Wenseslaus Antony Dhas,Sathiamoorty Vasanth Saravanan,Antony Chandrasekaran Aswin Crist,4,0,4,0,,7,middle,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,12,3,Wenseslaus Antony Dhas,Sathiamoorty Vasanth Saravanan,Antony Chandrasekaran Aswin Crist,0,0,0,0,,7,middle,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,12,4,Wenseslaus Antony Dhas,Sathiamoorty Vasanth Saravanan,Antony Chandrasekaran Aswin Crist,0,0,0,0,,7,middle,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,12,5,Wenseslaus Antony Dhas,Sathiamoorty Vasanth Saravanan,Antony Chandrasekaran Aswin Crist,0,1,1,0,,7,middle,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,12,6,Sathiamoorty Vasanth Saravanan,Wenseslaus Antony Dhas,Antony Chandrasekaran Aswin Crist,2,0,2,0,,4,middle,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,14,1,Wenseslaus Antony Dhas,Sathiamoorty Vasanth Saravanan,M Ganesh Moorthi,1,9,10,0,,7,middle,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,14,2,Sathiamoorty Vasanth Saravanan,Wenseslaus Antony Dhas,M Ganesh Moorthi,0,0,0,0,,4,middle,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,14,3,Sathiamoorty Vasanth Saravanan,Wenseslaus Antony Dhas,M Ganesh Moorthi,1,0,1,0,,4,middle,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,14,4,Wenseslaus Antony Dhas,Sathiamoorty Vasanth Saravanan,M Ganesh Moorthi,0,0,0,0,,7,middle,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,14,5,Wenseslaus Antony Dhas,Sathiamoorty Vasanth Saravanan,M Ganesh Moorthi,0,2,2,0,,7,middle,wide
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,14,6,Sathiamoorty Vasanth Saravanan,Wenseslaus Antony Dhas,M Ganesh Moorthi,1,0,1,0,,4,middle,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,14,7,Wenseslaus Antony Dhas,Sathiamoorty Vasanth Saravanan,M Ganesh Moorthi,1,0,1,0,,7,middle,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,15,1,Wenseslaus Antony Dhas,Sathiamoorty Vasanth Saravanan,Raju Aushik Srinivas,0,0,0,1,bowled,7,middle,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,15,2,SI Vasudevan,Sathiamoorty Vasanth Saravanan,Raju Aushik Srinivas,0,0,0,0,,8,middle,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,15,3,SI Vasudevan,Sathiamoorty Vasanth Saravanan,Raju Aushik Srinivas,1,0,1,0,,8,middle,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,15,4,Sathiamoorty Vasanth Saravanan,SI Vasudevan,Raju Aushik Srinivas,1,0,1,0,,4,middle,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,15,5,SI Vasudevan,Sathiamoorty Vasanth Saravanan,Raju Aushik Srinivas,0,0,0,0,,8,middle,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,15,6,SI Vasudevan,Sathiamoorty Vasanth Saravanan,Raju Aushik Srinivas,1,0,1,0,,8,middle,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,17,1,Sathiamoorty Vasanth Saravanan,Ravisrinivasan Sai Kishore,Antony Chandrasekaran Aswin Crist,0,2,2,1,,4,death,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,17,2,Sathiamoorty Vasanth Saravanan,Ravisrinivasan Sai Kishore,Antony Chandrasekaran Aswin Crist,1,0,1,0,,4,death,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,17,3,Ravisrinivasan Sai Kishore,Sathiamoorty Vasanth Saravanan,Antony Chandrasekaran Aswin Crist,0,0,0,0,,9,death,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,17,4,Ravisrinivasan Sai Kishore,Sathiamoorty Vasanth Saravanan,Antony Chandrasekaran Aswin Crist,1,0,1,0,,9,death,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,17,5,Sathiamoorty Vasanth Saravanan,Ravisrinivasan Sai Kishore,Antony Chandrasekaran Aswin Crist,0,1,1,0,,4,death,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,17,6,Ravisrinivasan Sai Kishore,Sathiamoorty Vasanth Saravanan,Antony Chandrasekaran Aswin Crist,1,0,1,0,,9,death,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,18,1,Ravisrinivasan Sai Kishore,Sathiamoorty Vasanth Saravanan,Lakshmipathy Balaji,0,0,0,0,,9,death,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,18,2,Ravisrinivasan Sai Kishore,Sathiamoorty Vasanth Saravanan,Lakshmipathy Balaji,1,0,1,0,,9,death,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,18,3,Sathiamoorty Vasanth Saravanan,Ravisrinivasan Sai Kishore,Lakshmipathy Balaji,4,0,4,0,,4,death,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,18,4,Sathiamoorty Vasanth Saravanan,Ravisrinivasan Sai Kishore,Lakshmipathy Balaji,1,0,1,0,,4,death,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,18,5,Ravisrinivasan Sai Kishore,Sathiamoorty Vasanth Saravanan,Lakshmipathy Balaji,4,0,4,0,,9,death,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,18,6,Ravisrinivasan Sai Kishore,Sathiamoorty Vasanth Saravanan,Lakshmipathy Balaji,1,0,1,0,,9,death,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,19,1,Ravisrinivasan Sai Kishore,Sathiamoorty Vasanth Saravanan,Antony Chandrasekaran Aswin Crist,1,0,1,0,,9,death,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,19,2,Sathiamoorty Vasanth Saravanan,Ravisrinivasan Sai Kishore,Antony Chandrasekaran Aswin Crist,0,0,0,1,caught,4,death,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,19,3,Dakshinamoorthy Tamil Kumaran,Ravisrinivasan Sai Kishore,Antony Chandrasekaran Aswin Crist,0,4,4,0,,10,death,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,19,4,Dakshinamoorthy Tamil Kumaran,Ravisrinivasan Sai Kishore,Antony Chandrasekaran Aswin Crist,1,0,1,0,,10,death,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,19,5,Ravisrinivasan Sai Kishore,Dakshinamoorthy Tamil Kumaran,Antony Chandrasekaran Aswin Crist,0,0,0,0,,9,death,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,19,6,Ravisrinivasan Sai Kishore,Dakshinamoorthy Tamil Kumaran,Antony Chandrasekaran Aswin Crist,0,0,0,0,,9,death,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,20,1,Dakshinamoorthy Tamil Kumaran,Ravisrinivasan Sai Kishore,Raju Aushik Srinivas,2,0,2,0,,10,death,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,20,2,Dakshinamoorthy Tamil Kumaran,Ravisrinivasan Sai Kishore,Raju Aushik Srinivas,4,0,4,0,,10,death,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,20,3,Dakshinamoorthy Tamil Kumaran,Ravisrinivasan Sai Kishore,Raju Aushik Srinivas,0,0,0,0,,10,death,
2016,1047343,2016-08-24,league,Chepauk Super Gillies,2,20,4,Dakshinamoorthy Tamil Kumaran,Ravisrinivasan Sai Kishore,Raju Aushik Srinivas,0,0,0,1,bowled,10,death,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,1,1,Srikkanth Anirudha,UNKNOWN,Abhishek Baljeetsingh Tanwar,0,0,0,0,,1,powerplay,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,1,2,Srikkanth Anirudha,UNKNOWN,Abhishek Baljeetsingh Tanwar,0,0,0,0,,1,powerplay,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,1,3,Srikkanth Anirudha,UNKNOWN,Abhishek Baljeetsingh Tanwar,1,0,1,0,,1,powerplay,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,1,4,M Vijay Kumar,Srikkanth Anirudha,Abhishek Baljeetsingh Tanwar,0,0,0,0,,2,powerplay,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,1,5,M Vijay Kumar,Srikkanth Anirudha,Abhishek Baljeetsingh Tanwar,1,0,1,0,,2,powerplay,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,1,6,Srikkanth Anirudha,M Vijay Kumar,Abhishek Baljeetsingh Tanwar,0,0,0,0,,1,powerplay,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,2,1,M Vijay Kumar,Srikkanth Anirudha,Ramalingam Rohit,4,0,4,0,,2,powerplay,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,2,2,M Vijay Kumar,Srikkanth Anirudha,Ramalingam Rohit,0,0,0,0,,2,powerplay,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,2,3,M Vijay Kumar,Srikkanth Anirudha,Ramalingam Rohit,0,0,0,0,,2,powerplay,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,2,4,M Vijay Kumar,Srikkanth Anirudha,Ramalingam Rohit,0,0,0,0,,2,powerplay,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,2,5,M Vijay Kumar,Srikkanth Anirudha,Ramalingam Rohit,0,0,0,0,,2,powerplay,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,2,6,M Vijay Kumar,Srikkanth Anirudha,Ramalingam Rohit,0,0,0,0,,2,powerplay,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,3,1,Srikkanth Anirudha,M Vijay Kumar,Abhishek Baljeetsingh Tanwar,1,0,1,0,,1,powerplay,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,3,2,M Vijay Kumar,Srikkanth Anirudha,Abhishek Baljeetsingh Tanwar,0,0,0,0,,2,powerplay,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,3,3,M Vijay Kumar,Srikkanth Anirudha,Abhishek Baljeetsingh Tanwar,0,0,0,0,,2,powerplay,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,3,4,M Vijay Kumar,Srikkanth Anirudha,Abhishek Baljeetsingh Tanwar,0,1,1,0,,2,powerplay,wide
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,3,5,M Vijay Kumar,Srikkanth Anirudha,Abhishek Baljeetsingh Tanwar,6,0,6,0,,2,powerplay,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,3,6,M Vijay Kumar,Srikkanth Anirudha,Abhishek Baljeetsingh Tanwar,0,0,0,0,,2,powerplay,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,3,7,M Vijay Kumar,Srikkanth Anirudha,Abhishek Baljeetsingh Tanwar,0,0,0,0,,2,powerplay,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,4,1,Srikkanth Anirudha,M Vijay Kumar,Ramalingam Rohit,0,0,0,0,,1,powerplay,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,4,2,Srikkanth Anirudha,M Vijay Kumar,Ramalingam Rohit,4,0,4,0,,1,powerplay,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,4,3,Srikkanth Anirudha,M Vijay Kumar,Ramalingam Rohit,1,0,1,0,,1,powerplay,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,4,4,M Vijay Kumar,Srikkanth Anirudha,Ramalingam Rohit,0,0,0,0,,2,powerplay,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,4,5,M Vijay Kumar,Srikkanth Anirudha,Ramalingam Rohit,2,0,2,0,,2,powerplay,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,4,6,M Vijay Kumar,Srikkanth Anirudha,Ramalingam Rohit,4,0,4,0,,2,powerplay,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,5,1,Srikkanth Anirudha,M Vijay Kumar,Abhishek Baljeetsingh Tanwar,0,0,0,0,,1,powerplay,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,5,2,Srikkanth Anirudha,M Vijay Kumar,Abhishek Baljeetsingh Tanwar,0,0,0,0,,1,powerplay,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,5,3,Srikkanth Anirudha,M Vijay Kumar,Abhishek Baljeetsingh Tanwar,0,1,1,1,leg before wicket,1,powerplay,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,5,4,Rajhamany Srinivasan,M Vijay Kumar,Abhishek Baljeetsingh Tanwar,5,0,5,0,,3,powerplay,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,5,5,M Vijay Kumar,Rajhamany Srinivasan,Abhishek Baljeetsingh Tanwar,1,0,1,0,,2,powerplay,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,5,6,Rajhamany Srinivasan,M Vijay Kumar,Abhishek Baljeetsingh Tanwar,1,0,1,0,,3,powerplay,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,6,1,Rajhamany Srinivasan,M Vijay Kumar,RS Jaganath Sinivas,4,0,4,0,,3,powerplay,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,6,2,Rajhamany Srinivasan,M Vijay Kumar,RS Jaganath Sinivas,4,0,4,0,,3,powerplay,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,6,3,Rajhamany Srinivasan,M Vijay Kumar,RS Jaganath Sinivas,0,0,0,0,,3,powerplay,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,6,4,Rajhamany Srinivasan,M Vijay Kumar,RS Jaganath Sinivas,0,0,0,0,,3,powerplay,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,6,5,Rajhamany Srinivasan,M Vijay Kumar,RS Jaganath Sinivas,4,0,4,0,,3,powerplay,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,6,6,Rajhamany Srinivasan,M Vijay Kumar,RS Jaganath Sinivas,1,0,1,0,,3,powerplay,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,7,1,Rajhamany Srinivasan,M Vijay Kumar,Rahil S Shah,1,0,1,0,,3,middle,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,7,2,M Vijay Kumar,Rajhamany Srinivasan,Rahil S Shah,0,0,0,0,,2,middle,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,7,3,M Vijay Kumar,Rajhamany Srinivasan,Rahil S Shah,1,0,1,0,,2,middle,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,7,4,Rajhamany Srinivasan,M Vijay Kumar,Rahil S Shah,0,0,0,0,,3,middle,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,7,5,Rajhamany Srinivasan,M Vijay Kumar,Rahil S Shah,0,0,0,0,,3,middle,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,7,6,Rajhamany Srinivasan,M Vijay Kumar,Rahil S Shah,1,0,1,0,,3,middle,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,8,1,Rajhamany Srinivasan,M Vijay Kumar,M Lakshmi Narayanan,1,0,1,0,,3,middle,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,8,2,M Vijay Kumar,Rajhamany Srinivasan,M Lakshmi Narayanan,1,0,1,0,,2,middle,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,8,3,Rajhamany Srinivasan,M Vijay Kumar,M Lakshmi Narayanan,1,0,1,0,,3,middle,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,8,4,M Vijay Kumar,Rajhamany Srinivasan,M Lakshmi Narayanan,2,0,2,0,,2,middle,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,8,5,M Vijay Kumar,Rajhamany Srinivasan,M Lakshmi Narayanan,0,0,0,0,,2,middle,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,8,6,M Vijay Kumar,Rajhamany Srinivasan,M Lakshmi Narayanan,0,1,1,0,,2,middle,wide
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,8,7,M Vijay Kumar,Rajhamany Srinivasan,M Lakshmi Narayanan,1,0,1,0,,2,middle,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,9,1,M Vijay Kumar,Rajhamany Srinivasan,Rahil S Shah,0,1,1,0,,2,middle,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,9,2,Rajhamany Srinivasan,M Vijay Kumar,Rahil S Shah,0,0,0,0,,3,middle,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,9,3,Rajhamany Srinivasan,M Vijay Kumar,Rahil S Shah,0,0,0,0,,3,middle,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,9,4,Rajhamany Srinivasan,M Vijay Kumar,Rahil S Shah,1,0,1,0,,3,middle,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,9,5,M Vijay Kumar,Rajhamany Srinivasan,Rahil S Shah,0,1,1,0,,2,middle,wide
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,9,6,M Vijay Kumar,Rajhamany Srinivasan,Rahil S Shah,0,0,0,0,,2,middle,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,9,7,M Vijay Kumar,Rajhamany Srinivasan,Rahil S Shah,1,0,1,0,,2,middle,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,10,1,M Vijay Kumar,Rajhamany Srinivasan,M Lakshmi Narayanan,1,0,1,0,,2,middle,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,10,2,Rajhamany Srinivasan,M Vijay Kumar,M Lakshmi Narayanan,1,0,1,0,,3,middle,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,10,3,M Vijay Kumar,Rajhamany Srinivasan,M Lakshmi Narayanan,1,0,1,0,,2,middle,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,10,4,Rajhamany Srinivasan,M Vijay Kumar,M Lakshmi Narayanan,1,0,1,0,,3,middle,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,10,5,M Vijay Kumar,Rajhamany Srinivasan,M Lakshmi Narayanan,4,0,4,0,,2,middle,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,10,6,M Vijay Kumar,Rajhamany Srinivasan,M Lakshmi Narayanan,0,0,0,0,,2,middle,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,11,1,Rajhamany Srinivasan,M Vijay Kumar,RS Jaganath Sinivas,0,0,0,0,,3,middle,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,11,2,Rajhamany Srinivasan,M Vijay Kumar,RS Jaganath Sinivas,1,0,1,0,,3,middle,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,11,3,M Vijay Kumar,Rajhamany Srinivasan,RS Jaganath Sinivas,1,0,1,0,,2,middle,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,11,4,Rajhamany Srinivasan,M Vijay Kumar,RS Jaganath Sinivas,4,0,4,0,,3,middle,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,11,5,Rajhamany Srinivasan,M Vijay Kumar,RS Jaganath Sinivas,1,0,1,0,,3,middle,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,11,6,M Vijay Kumar,Rajhamany Srinivasan,RS Jaganath Sinivas,2,0,2,0,,2,middle,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,12,1,Rajhamany Srinivasan,M Vijay Kumar,Malolan Rangarajan,1,0,1,0,,3,middle,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,12,2,M Vijay Kumar,Rajhamany Srinivasan,Malolan Rangarajan,2,0,2,0,,2,middle,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,12,3,M Vijay Kumar,Rajhamany Srinivasan,Malolan Rangarajan,0,1,1,0,,2,middle,wide
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,12,4,M Vijay Kumar,Rajhamany Srinivasan,Malolan Rangarajan,0,0,0,0,,2,middle,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,12,5,M Vijay Kumar,Rajhamany Srinivasan,Malolan Rangarajan,2,0,2,0,,2,middle,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,12,6,M Vijay Kumar,Rajhamany Srinivasan,Malolan Rangarajan,1,0,1,0,,2,middle,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,12,7,Rajhamany Srinivasan,M Vijay Kumar,Malolan Rangarajan,1,0,1,0,,3,middle,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,13,1,Rajhamany Srinivasan,M Vijay Kumar,RS Jaganath Sinivas,0,0,0,0,,3,middle,
2016,1047345,2016-08-25,league,IDream Tiruppur Tamizhans,1,13,2,Rajhamany Srinivasan,M Vijay Kumar,RS Jaganath Sinivas,0,1,1,0,,3,middle,
