season,batter,team,avg_pos,matches,innings,runs,mean_rpi,median_rpi,sr,death_sr
2023,SS Prabhudessai,Royal Challengers Bangalore,6.562,4,4,35,8.75,8.0,120.6897,146.1538
2023,Sanvir Singh,Sunrisers Hyderabad,6.333,2,2,11,5.5,5.5,122.2222,133.3333
2023,Shahbaz Ahmed,Royal Challengers Bangalore,5.098,6,6,42,7.0,3.5,107.6923,152.9412
2023,Sikandar Raza,Punjab Kings,5.317,7,7,139,19.8571,13.0,141.8367,138.2353
2023,Swapnil Singh,Lucknow Super Giants,7.0,1,1,2,2.0,2.0,50.0,50.0
2023,T Stubbs,Mumbai Indians,6.645,2,2,25,12.5,12.5,80.6452,106.6667
2023,TH David,Mumbai Indians,5.794,15,15,231,15.4,13.0,158.2192,179.8077
2023,Tilak Varma,Mumbai Indians,4.673,11,11,343,31.1818,29.0,164.1148,206.5574
2023,V Shankar,Gujarat Titans,4.367,10,10,301,30.1,28.0,160.1064,259.5745
2023,Vishnu Vinod,Mumbai Indians,5.375,3,3,37,12.3333,5.0,119.3548,50.0
2023,Washington Sundar,Sunrisers Hyderabad,6.694,5,5,60,12.0,10.0,100.0,135.2941
2023,YV Dhull,Delhi Capitals,4.652,3,3,16,5.3333,2.0,69.5652,
2024,A Badoni,Lucknow Super Giants,5.944,12,12,235,19.5833,16.5,137.4269,161.9048
2024,A Manohar,Gujarat Titans,4.875,2,2,9,4.5,4.5,56.25,
2024,AD Russell,Kolkata Knight Riders,5.979,9,9,222,24.6667,24.0,185.0,210.9375
2024,AJ Turner,Lucknow Super Giants,6.55,2,2,21,10.5,10.5,116.6667,50.0
2024,AR Patel,Delhi Capitals,5.421,12,12,235,19.5833,14.5,131.2849,127.9412
2024,Abdul Samad,Sunrisers Hyderabad,6.796,12,12,182,15.1667,14.0,168.5185,201.6667
2024,Anuj Rawat,Royal Challengers Bengaluru,6.375,5,5,98,19.6,11.0,127.2727,180.0
2024,Azmatullah Omarzai,Gujarat Titans,4.941,4,4,42,10.5,12.0,127.2727,150.0
2024,BR Sharath,Gujarat Titans,4.0,1,1,2,2.0,2.0,40.0,
2024,C Green,Royal Challengers Bengaluru,4.384,12,12,255,21.25,22.5,143.2584,201.7241
2024,DA Miller,Gujarat Titans,4.544,9,9,210,23.3333,21.0,151.0791,203.7037
2024,DG Nalkande,Gujarat Titans,6.0,1,1,12,12.0,12.0,109.0909,
2024,DJ Hooda,Lucknow Super Giants,4.383,9,9,145,16.1111,11.0,138.0952,283.3333
2024,DJ Mitchell,Chennai Super Kings,3.825,13,13,318,24.4615,22.0,142.6009,121.0526
2024,Dhruv Jurel,Rajasthan Royals,5.229,11,11,195,17.7273,8.0,138.2979,148.0519
2024,GJ Maxwell,Royal Challengers Bengaluru,4.5,9,9,52,5.7778,1.0,120.9302,320.0
2024,Gulbadin Naib,Delhi Capitals,7.0,1,1,19,19.0,19.0,126.6667,150.0
2024,H Klaasen,Sunrisers Hyderabad,4.966,15,15,479,31.9333,24.0,171.0714,214.2857
2024,HH Pandya,Mumbai Indians,5.091,13,13,216,16.6154,11.0,143.0464,147.0588
2024,Harpreet Singh,Punjab Kings,6.676,2,2,27,13.5,13.5,79.4118,78.5714
2024,JM Sharma,Punjab Kings,5.537,12,12,187,15.5833,14.5,131.6901,181.5789
2024,KD Karthik,Royal Challengers Bengaluru,6.682,13,13,326,25.0769,20.0,187.3563,214.6552
2024,KH Pandya,Lucknow Super Giants,6.661,11,11,133,12.0909,7.0,126.6667,149.0909
2024,Kumar Kushagra,Delhi Capitals,6.714,3,3,3,1.0,1.0,42.8571,0.0
2024,LS Livingstone,Punjab Kings,5.451,7,7,111,15.8571,17.0,142.3077,186.8421
2024,Lalit Yadav,Delhi Capitals,7.0,2,2,10,5.0,5.0,83.3333,75.0
2024,M Jansen,Sunrisers Hyderabad,6.133,2,2,18,9.0,9.0,138.4615,66.6667
2024,M Shahrukh Khan,Gujarat Titans,4.675,7,7,127,18.1429,8.0,169.3333,160.0
2024,MK Lomror,Royal Challengers Bengaluru,6.676,10,10,125,12.5,10.0,183.8235,200.0
2024,MK Pandey,Kolkata Knight Riders,7.0,1,1,42,42.0,42.0,135.4839,160.0
2024,MM Ali,Chennai Super Kings,5.362,5,5,128,25.6,17.0,130.6122,200.0
2024,Mohammad Nabi,Mumbai Indians,6.355,5,5,35,7.0,4.0,112.9032,85.7143
2024,N Pooran,Lucknow Super Giants,5.179,14,14,499,35.6429,37.0,178.2143,174.6032
2024,N Rana,Kolkata Knight Riders,5.0,2,2,42,21.0,21.0,123.5294,
2024,N Wadhera,Mumbai Indians,6.044,6,6,109,18.1667,5.0,129.7619,169.2308
2024,Naman Dhir,Mumbai Indians,4.786,7,7,140,20.0,17.0,177.2152,228.0
2024,Nithish Kumar Reddy,Sunrisers Hyderabad,4.403,11,11,303,27.5455,15.0,142.9245,176.6667
2024,R Ashwin,Rajasthan Royals,5.421,8,8,86,10.75,5.0,116.2162,83.3333
2024,R Parag,Rajasthan Royals,4.0,14,14,573,40.9286,39.5,149.2188,185.5263
2024,R Powell,Rajasthan Royals,6.958,7,7,103,14.7143,13.0,151.4706,182.6923
2024,R Tewatia,Gujarat Titans,6.439,9,9,188,20.8889,22.0,145.7364,175.5556
2024,RA Jadeja,Chennai Super Kings,5.382,11,11,267,24.2727,21.0,142.7807,167.8571
2024,RK Bhui,Delhi Capitals,4.556,2,2,3,1.5,1.5,33.3333,
2024,RK Singh,Kolkata Knight Riders,5.923,11,11,168,15.2727,16.0,148.6726,179.1667
2024,RM Patidar,Royal Challengers Bengaluru,3.814,13,13,395,30.3846,34.0,177.13,166.6667
2024,RR Pant,Delhi Capitals,4.534,13,13,446,34.3077,29.0,155.4007,225.4237
2024,S Dube,Chennai Super Kings,4.541,14,14,396,28.2857,24.5,162.2951,198.8764
2024,SB Dubey,Rajasthan Royals,5.333,3,3,33,11.0,8.0,173.6842,183.3333
2024,SM Curran,Punjab Kings,4.283,12,12,270,22.5,21.0,123.2877,142.5532
2024,SO Hetmyer,Rajasthan Royals,5.972,9,9,113,12.5556,13.0,163.7681,192.0
2024,SS Iyer,Kolkata Knight Riders,4.376,14,14,351,25.0714,25.5,146.8619,201.7857
2024,SS Prabhudessai,Royal Challengers Bengaluru,6.0,1,1,24,24.0,24.0,133.3333,71.4286
2024,Sameer Rizvi,Chennai Super Kings,5.651,5,5,51,10.2,14.0,118.6047,206.25
2024,Saurav Chauhan,Royal Challengers Bengaluru,6.312,3,3,18,6.0,9.0,120.0,130.7692
2024,Shahbaz Ahmed,Sunrisers Hyderabad,6.318,12,12,215,17.9167,15.0,129.5181,151.7647
2024,Shashank Singh,Punjab Kings,5.164,14,14,354,25.2857,23.0,164.6512,221.3115
2024,Shivam Singh,Punjab Kings,7.0,1,1,2,2.0,2.0,66.6667,66.6667
2024,Sikandar Raza,Punjab Kings,5.0,2,2,43,21.5,21.5,113.1579,
2024,T Stubbs,Delhi Capitals,5.319,13,13,378,29.0769,26.0,190.9091,262.5
2024,TH David,Mumbai Indians,6.863,11,11,241,21.9091,17.0,158.5526,181.4159
2024,Tilak Varma,Mumbai Indians,4.354,13,13,416,32.0,32.0,149.6403,173.8095
2024,V Shankar,Gujarat Titans,5.227,7,7,83,11.8571,12.0,115.2778,120.6897
2024,VR Iyer,Kolkata Knight Riders,3.895,13,13,370,28.4615,26.0,158.7983,139.5349
2025,A Badoni,Lucknow Super Giants,5.021,11,11,329,29.9091,30.0,148.1982,171.7949
2025,A Manohar,Sunrisers Hyderabad,7.0,5,5,61,12.2,4.0,100.0,138.7097
2025,A Raghuvanshi,Kolkata Knight Riders,4.438,11,11,300,27.2727,27.0,139.5349,134.8837
2025,AD Russell,Kolkata Knight Riders,6.252,10,10,167,16.7,12.0,163.7255,216.0
2025,AR Patel,Delhi Capitals,4.591,11,11,263,23.9091,22.0,157.485,209.375
2025,Abdul Samad,Lucknow Super Giants,6.388,12,12,164,13.6667,5.0,176.3441,185.9649
2025,Aniket Verma,Sunrisers Hyderabad,5.48,12,12,236,19.6667,15.0,166.1972,181.8182
2025,Azmatullah Omarzai,Punjab Kings,6.628,5,5,57,11.4,16.0,139.0244,164.2857
2025,D Brevis,Chennai Super Kings,5.403,6,6,225,37.5,42.0,180.0,263.1579
2025,DA Miller,Lucknow Super Giants,5.589,10,10,153,15.3,13.5,127.5,120.2899
2025,DJ Hooda,Chennai Super Kings,6.279,5,5,31,6.2,3.0,75.6098,100.0
2025,Dhruv Jurel,Rajasthan Royals,5.046,13,13,333,25.6154,26.0,156.338,190.2439
2025,GJ Maxwell,Punjab Kings,5.685,6,6,48,8.0,5.0,97.9592,88.8889
2025,H Klaasen,Sunrisers Hyderabad,4.524,13,13,487,37.4615,32.0,172.695,214.2857
2025,HH Pandya,Mumbai Indians,5.466,12,12,224,18.6667,18.0,163.5036,170.7317
2025,JM Sharma,Royal Challengers Bengaluru,5.742,11,11,261,23.7273,20.0,176.3514,197.5309
2025,KH Pandya,Royal Challengers Bengaluru,5.978,7,7,109,15.5714,5.0,126.7442,123.3333
2025,LS Livingstone,Royal Challengers Bengaluru,4.922,8,8,112,14.0,7.0,133.3333,260.8696
2025,M Shahrukh Khan,Gujarat Titans,4.942,11,11,179,16.2727,11.0,179.0,195.5556
2025,MK Pandey,Kolkata Knight Riders,6.134,3,3,92,30.6667,36.0,141.5385,222.2222
2025,MP Stoinis,Punjab Kings,6.165,11,11,160,14.5455,7.0,186.0465,281.5789
2025,N Wadhera,Punjab Kings,4.667,15,15,369,24.6,16.0,145.8498,161.9048
2025,Naman Dhir,Mumbai Indians,6.028,12,12,252,21.0,19.0,182.6087,195.8763
2025,Nithish Kumar Reddy,Sunrisers Hyderabad,4.522,11,11,182,16.5455,19.0,118.9542,174.0741
2025,PHKD Mendis,Sunrisers Hyderabad,5.514,5,5,92,18.4,27.0,133.3333,104.0
2025,PWH de Silva,Rajasthan Royals,6.467,5,5,9,1.8,1.0,60.0,25.0
2025,R Ashwin,Chennai Super Kings,5.533,4,4,33,8.25,9.5,110.0,0.0
2025,R Minz,Mumbai Indians,5.625,2,2,6,3.0,3.0,40.0,
2025,R Shepherd,Royal Challengers Bengaluru,6.96,3,3,70,23.3333,17.0,291.6667,291.6667
2025,R Tewatia,Gujarat Titans,5.81,11,11,99,9.0,9.0,167.7966,170.0
2025,RA Bawa,Mumbai Indians,7.0,1,1,8,8.0,8.0,200.0,200.0
2025,RA Jadeja,Chennai Super Kings,5.035,14,14,301,21.5,18.0,135.5856,158.6207
2025,RK Singh,Kolkata Knight Riders,5.957,11,11,206,18.7273,17.0,153.7313,227.0833
2025,RM Patidar,Royal Challengers Bengaluru,3.902,14,14,312,22.2857,16.5,143.7788,143.2432
2025,S Dube,Chennai Super Kings,5.481,14,14,357,25.5,18.5,132.2222,145.4545
2025,SE Rutherford,Gujarat Titans,4.355,11,11,291,26.4545,28.0,157.2973,150.5747
2025,SO Hetmyer,Rajasthan Royals,6.23,13,13,239,18.3846,12.0,145.7317,142.0
2025,Sameer Rizvi,Delhi Capitals,4.53,4,4,121,30.25,29.5,153.1646,233.3333
2025,Sediqullah Atal,Delhi Capitals,4.0,1,1,22,22.0,22.0,137.5,
2025,Shashank Singh,Punjab Kings,6.391,14,14,350,25.0,20.5,153.5088,192.0635
2025,T Stubbs,Delhi Capitals,5.683,13,13,300,23.0769,24.0,150.7538,194.2529
2025,TH David,Royal Challengers Bengaluru,6.916,9,9,187,20.7778,22.0,185.1485,188.8889
2025,Tilak Varma,Mumbai Indians,4.282,13,13,343,26.3846,25.0,138.3065,187.7551
2025,V Shankar,Chennai Super Kings,4.316,5,5,118,23.6,9.0,129.6703,147.0588
2025,VR Iyer,Kolkata Knight Riders,4.439,7,7,142,20.2857,7.0,139.2157,252.381
2025,Washington Sundar,Gujarat Titans,4.0,5,5,133,26.6,21.0,166.25,164.7059
2026,A Badoni,Lucknow Super Giants,3.993,10,10,215,21.5,18.0,152.4823,171.4286
2026,AR Patel,Delhi Capitals,5.055,11,11,173,15.7273,2.0,131.0606,155.1724
2026,Abdul Samad,Lucknow Super Giants,5.935,7,7,116,16.5714,16.0,131.8182,163.6364
2026,Akshat Raghuwanshi,Lucknow Super Giants,6.0,2,2,29,14.5,14.5,116.0,
2026,Aniket Verma,Sunrisers Hyderabad,6.228,8,8,79,9.875,4.0,146.2963,190.9091
2026,Arshad Khan,Gujarat Titans,7.0,2,2,23,11.5,11.5,209.0909,160.0
2026,Ashutosh Sharma,Delhi Capitals,6.58,8,8,171,21.375,18.5,181.9149,204.2254
2026,C Green,Kolkata Knight Riders,3.97,14,14,322,23.0,22.5,145.7014,145.2381
2026,D Brevis,Chennai Super Kings,4.858,8,8,151,18.875,15.5,127.9661,180.9524
2026,D Ferreira,Rajasthan Royals,6.122,13,13,317,24.3846,18.0,179.096,221.6867
2026,DA Miller,Delhi Capitals,5.719,10,10,211,21.1,20.0,154.0146,209.8361
2026,GD Phillips,Gujarat Titans,4.632,5,5,67,13.4,14.0,124.0741,134.7826
2026,H Klaasen,Sunrisers Hyderabad,4.22,15,15,624,41.6,40.0,160.0,177.8846
2026,HH Pandya,Mumbai Indians,5.656,10,10,206,20.6,18.0,138.255,135.5932
2026,Himmat Singh,Lucknow Super Giants,6.959,5,5,92,18.4,17.0,133.3333,166.6667
2026,JM Sharma,Royal Challengers Bengaluru,5.875,12,12,116,9.6667,10.0,122.1053,130.9524
2026,JO Holder,Gujarat Titans,6.164,7,7,65,9.2857,7.0,125.0,135.8974
2026,KH Pandya,Royal Challengers Bengaluru,5.613,9,9,226,25.1111,23.0,145.8065,167.8571
2026,Kartik Sharma,Chennai Super Kings,4.545,11,11,295,26.8182,19.0,136.5741,175.0
2026,LG Pretorius,Rajasthan Royals,4.0,2,2,7,3.5,3.5,87.5,125.0
2026,LS Livingstone,Sunrisers Hyderabad,4.769,2,2,15,7.5,7.5,60.0,20.0
2026,M Shahrukh Khan,Gujarat Titans,6.353,5,5,43,8.6,8.0,130.303,87.5
2026,MD Choudhary,Lucknow Super Giants,6.68,10,10,170,17.0,13.5,141.6667,149.3506
2026,MD Shanaka,Rajasthan Royals,6.5,5,5,63,12.6,10.0,136.9565,135.2941
2026,MP Stoinis,Punjab Kings,5.802,9,9,216,24.0,28.0,180.0,219.6429
2026,N Pooran,Lucknow Super Giants,3.944,14,14,234,16.7143,11.0,127.8689,273.3333
2026,N Wadhera,Punjab Kings,5.115,6,6,65,10.8333,11.5,114.0351,150.0
2026,Naman Dhir,Mumbai Indians,3.867,14,14,318,22.7143,22.5,147.2222,158.0645
2026,Nithish Kumar Reddy,Sunrisers Hyderabad,5.505,13,13,302,23.2308,28.0,171.5909,215.873
2026,PR Veer,Chennai Super Kings,7.0,5,5,90,18.0,13.0,134.3284,120.5128
2026,R Minz,Mumbai Indians,7.0,2,2,6,3.0,3.0,150.0,150.0
2026,R Parag,Rajasthan Royals,4.089,14,14,309,22.0714,14.0,157.6531,140.0
2026,R Powell,Kolkata Knight Riders,5.5,7,7,190,27.1429,29.0,134.7518,175.6098
2026,R Smaran,Sunrisers Hyderabad,4.4,4,4,19,4.75,4.5,76.0,250.0
2026,R Tewatia,Gujarat Titans,6.266,15,15,190,12.6667,8.0,143.9394,154.1667
2026,RA Bawa,Mumbai Indians,7.0,1,1,16,16.0,16.0,114.2857,114.2857
2026,RA Jadeja,Rajasthan Royals,5.775,11,11,266,24.1818,20.0,135.0254,140.5405
2026,RK Singh,Kolkata Knight Riders,5.431,11,11,295,26.8182,22.0,148.9899,192.6316
2026,RM Patidar,Royal Challengers Bengaluru,3.906,14,14,501,35.7857,29.0,192.6923,249.1228
2026,Ravi Singh,Rajasthan Royals,6.0,1,1,4,4.0,4.0,200.0,
2026,S Arora,Sunrisers Hyderabad,6.235,10,10,121,12.1,9.5,157.1429,183.3333
2026,S Dube,Chennai Super Kings,5.683,12,12,270,22.5,20.5,158.8235,161.7284
2026,SA Yadav,Mumbai Indians,3.788,13,13,270,20.7692,15.0,147.541,108.3333
2026,SE Rutherford,Mumbai Indians,5.807,7,7,123,17.5714,5.0,164.0,191.6667
2026,SN Khan,Chennai Super Kings,4.7,7,7,161,23.0,23.0,169.4737,270.0
2026,SO Hetmyer,Rajasthan Royals,5.041,7,7,78,11.1429,11.0,113.0435,121.0526
2026,SP Narine,Kolkata Knight Riders,5.324,4,4,40,10.0,8.0,125.0,36.3636
2026,SS Iyer,Punjab Kings,3.876,13,13,498,38.3077,30.0,168.8136,212.6761
2026,Salil Arora,Sunrisers Hyderabad,7.0,1,1,35,35.0,35.0,166.6667,
2026,Sameer Rizvi,Delhi Capitals,4.354,9,9,252,28.0,6.0,147.3684,185.2941
2026,Shashank Singh,Punjab Kings,6.513,9,9,132,14.6667,14.0,188.5714,204.6512
2026,Suryansh Shedge,Punjab Kings,5.696,7,7,158,22.5714,21.0,175.5556,181.8182
2026,T Dahiya,Kolkata Knight Riders,7.0,2,2,12,6.0,6.0,80.0,91.6667
2026,T Stubbs,Delhi Capitals,5.484,13,13,275,21.1538,12.0,127.3148,142.6667
2026,TH David,Royal Challengers Bengaluru,5.526,15,15,305,20.3333,15.0,188.2716,214.1026
2026,Tilak Varma,Mumbai Indians,4.682,14,14,359,25.6429,12.5,145.935,256.6667
2026,VR Iyer,Royal Challengers Bengaluru,4.267,6,6,209,34.8333,30.5,186.6071,162.2222
2026,WG Jacks,Mumbai Indians,4.329,7,7,139,19.8571,14.0,182.8947,231.5789
2026,Washington Sundar,Gujarat Titans,4.487,16,16,377,23.5625,18.5,150.1992,173.0435
