season,batter,balls_faced,runs,avg_pos,matches,made_playoffs,position_group
2026,JG Bethell,77,96,1.0,7,0,Opener (1-2)
2026,JM Sharma,95,116,5.873684210526315,12,1,Finisher (6+)
2026,JO Holder,52,65,6.1923076923076925,7,1,Finisher (6+)
2026,KH Pandya,155,226,5.606451612903226,9,1,Finisher (6+)
2026,KL Rahul,340,593,1.964705882352941,14,0,Opener (1-2)
2026,Kartik Sharma,216,295,4.537037037037037,11,0,Middle Order (4-5)
2026,MD Choudhary,120,170,6.675,10,0,Finisher (6+)
2026,MP Stoinis,120,216,5.808333333333334,9,0,Finisher (6+)
2026,MR Marsh,345,563,1.0840579710144929,13,0,Opener (1-2)
2026,Mohammed Shami,22,31,8.681818181818182,7,0,Finisher (6+)
2026,N Pooran,183,234,3.9508196721311477,14,0,Middle Order (4-5)
2026,N Rana,149,225,3.0,9,0,Top Order (3)
2026,Naman Dhir,216,318,3.8703703703703702,14,0,Middle Order (4-5)
2026,Nithish Kumar Reddy,176,302,5.505681818181818,13,1,Finisher (6+)
2026,P Nissanka,175,278,1.2,10,0,Opener (1-2)
2026,P Simran Singh,302,510,1.8543046357615893,13,0,Opener (1-2)
2026,Priyansh Arya,172,364,1.063953488372093,13,0,Opener (1-2)
2026,R Parag,196,309,4.086734693877551,14,1,Middle Order (4-5)
2026,R Powell,141,190,5.4822695035460995,7,0,Finisher (6+)
2026,R Shepherd,66,83,7.757575757575758,7,0,Finisher (6+)
2026,R Tewatia,132,190,6.2727272727272725,15,1,Finisher (6+)
2026,RA Jadeja,197,266,5.746192893401015,11,1,Finisher (6+)
2026,RD Gaikwad,273,337,2.0256410256410255,14,0,Top Order (3)
2026,RD Rickelton,240,448,1.4541666666666666,12,0,Opener (1-2)
2026,RG Sharma,180,283,1.8333333333333333,9,0,Opener (1-2)
2026,RK Singh,198,295,5.424242424242424,11,0,Finisher (6+)
2026,RM Patidar,260,501,3.923076923076923,14,1,Middle Order (4-5)
2026,RR Pant,226,312,3.398230088495575,13,0,Middle Order (4-5)
2026,S Arora,77,121,6.246753246753247,10,0,Finisher (6+)
2026,S Dube,170,270,5.688235294117647,12,0,Finisher (6+)
2026,SA Yadav,183,270,3.7868852459016393,13,0,Middle Order (4-5)
2026,SE Rutherford,75,123,5.773333333333333,7,0,Finisher (6+)
2026,SN Khan,95,161,4.684210526315789,7,0,Middle Order (4-5)
2026,SO Hetmyer,69,78,5.028985507246377,7,0,Finisher (6+)
2026,SS Iyer,295,498,3.8779661016949154,13,0,Middle Order (4-5)
2026,SV Samson,288,477,1.0,14,0,Opener (1-2)
2026,Sameer Rizvi,171,252,4.368421052631579,9,0,Middle Order (4-5)
2026,Shashank Singh,70,132,6.514285714285714,9,0,Finisher (6+)
2026,Shubman Gill,449,732,2.0,16,1,Opener (1-2)
2026,Suryansh Shedge,90,158,5.711111111111111,7,0,Finisher (6+)
2026,T Stubbs,216,275,5.49537037037037,13,0,Finisher (6+)
2026,TH David,162,305,5.512345679012346,15,1,Finisher (6+)
2026,TM Head,241,410,1.8049792531120332,15,1,Opener (1-2)
2026,Tilak Varma,246,359,4.678861788617886,14,0,Middle Order (4-5)
2026,Urvil Patel,64,129,3.03125,7,0,Middle Order (4-5)
2026,V Kohli,407,675,2.0,16,1,Opener (1-2)
2026,V Suryavanshi,327,776,2.0,16,1,Opener (1-2)
2026,WG Jacks,76,139,4.315789473684211,7,0,Middle Order (4-5)
2026,Washington Sundar,251,377,4.48605577689243,16,1,Middle Order (4-5)
2026,YBK Jaiswal,280,427,1.0,16,1,Opener (1-2)
